Pc1.A,Pc1.R,Pc1.N,Pc1.D,Pc1.C,Pc1.E,Pc1.Q,Pc1.G,Pc1.H,Pc1.I,Pc1.L,Pc1.K,Pc1.M,Pc1.F,Pc1.P,Pc1.S,Pc1.T,Pc1.W,Pc1.Y,Pc1.V,Pc2.Hydrophobicity.1,Pc2.Hydrophilicity.1,Pc2.Hydrophobicity.2,Pc2.Hydrophilicity.2,Pc2.Hydrophobicity.3,Pc2.Hydrophilicity.3,Pc2.Hydrophobicity.4,Pc2.Hydrophilicity.4,Pc2.Hydrophobicity.5,Pc2.Hydrophilicity.5,Pc2.Hydrophobicity.6,Pc2.Hydrophilicity.6,Pc2.Hydrophobicity.7,Pc2.Hydrophilicity.7,Pc2.Hydrophobicity.8,Pc2.Hydrophilicity.8,Pc2.Hydrophobicity.9,Pc2.Hydrophilicity.9,Pc2.Hydrophobicity.10,Pc2.Hydrophilicity.10,Pc2.Hydrophobicity.11,Pc2.Hydrophilicity.11,Pc2.Hydrophobicity.12,Pc2.Hydrophilicity.12,Pc2.Hydrophobicity.13,Pc2.Hydrophilicity.13,Pc2.Hydrophobicity.14,Pc2.Hydrophilicity.14,Pc2.Hydrophobicity.15,Pc2.Hydrophilicity.15,Pc2.Hydrophobicity.16,Pc2.Hydrophilicity.16,Pc2.Hydrophobicity.17,Pc2.Hydrophilicity.17,Pc2.Hydrophobicity.18,Pc2.Hydrophilicity.18,Pc2.Hydrophobicity.19,Pc2.Hydrophilicity.19,Pc2.Hydrophobicity.20,Pc2.Hydrophilicity.20,Pc2.Hydrophobicity.21,Pc2.Hydrophilicity.21,Pc2.Hydrophobicity.22,Pc2.Hydrophilicity.22,Pc2.Hydrophobicity.23,Pc2.Hydrophilicity.23,Pc2.Hydrophobicity.24,Pc2.Hydrophilicity.24,Pc2.Hydrophobicity.25,Pc2.Hydrophilicity.25,Pc2.Hydrophobicity.26,Pc2.Hydrophilicity.26,Pc2.Hydrophobicity.27,Pc2.Hydrophilicity.27,Pc2.Hydrophobicity.28,Pc2.Hydrophilicity.28,Pc2.Hydrophobicity.29,Pc2.Hydrophilicity.29,Pc2.Hydrophobicity.30,Pc2.Hydrophilicity.30,Class
23.98378013,19.37151472,9.224530821,15.68170239,1.844906164,20.29396781,13.83679623,15.68170239,4.61226541,4.61226541,38.74302945,15.68170239,4.61226541,11.06943698,11.06943698,14.75924931,11.06943698,6.457171574,3.689812328,11.06943698,0.002480272,0.003542617,-0.00653127,-0.000492943,-0.002584865,0.000491285,-0.000500805,0.001465501,-0.001786746,-0.000833598,0.000756498,0.002153105,0.000501847,0.005192588,-0.001312756,0.00490446,0.004472523,0.003494804,0.001327338,0.001647658,0.003020372,0.003236879,0.002887605,0.004326337,0.00260763,0.007968574,0.003002858,0.004337737,-0.000370602,0.001524084,0.002614105,0.002619665,-0.004008481,0.000192147,-0.004817929,0.001242943,-0.001297269,0.003375755,-0.002628241,0.001287793,0.002369831,0.006421105,0.000559846,0.004381749,0.005922709,0.004042232,-0.000470464,-0.00050899,0.003634076,0.005909035,0.006572541,0.005321497,-0.007622878,-0.002016164,-0.001533583,2.86E-05,0.000800702,0.002745623,-0.005027276,-0.003492716,mithocond
29.75376623,28.76197402,10.90971428,18.84405195,2.975376623,15.86867532,8.926129869,23.80301298,14.87688312,25.7865974,31.73735065,21.81942857,8.926129869,20.82763636,21.81942857,24.79480519,10.90971428,5.950753246,8.926129869,37.68810389,-0.001132675,-0.002144486,-0.00847654,-0.002051501,0.00595275,0.0050919,-0.000185217,-0.002498917,0.002850111,0.005769796,-0.005108867,-0.004773444,-0.000419282,-0.001260711,-0.002234517,0.001146895,-0.001120997,0.001010667,0.007010492,0.004601336,-0.0047876,-0.002554736,-0.005739619,-0.001498257,0.003015791,-0.000165052,-0.000135334,0.00289962,-0.002364847,-0.00060574,-0.000984314,5.48E-05,0.001553206,0.001233247,-0.000552053,-0.000458584,0.00252333,0.003630684,-0.000170069,0.00037879,-0.003995297,-5.63E-05,0.00183914,0.003580452,0.002194187,-0.000423216,-0.001596329,-0.000766063,0.00263527,0.003837766,0.004763398,0.00492284,-0.002031319,-0.001943525,-0.002146569,-0.00095499,0.000731936,-0.001678114,0.000915231,0.001079188,mithocond
34.64423463,26.72555243,18.80687023,22.76621133,8.908517475,39.593411,15.8373644,41.57308155,12.86785858,36.62390518,39.593411,37.61374045,12.86785858,16.82719968,24.74588188,23.7560466,30.68489353,11.8780233,24.74588188,40.58324628,0.000984556,0.002658956,-0.004809601,-0.005030293,0.00074884,1.22E-05,0.003829418,0.003876073,-0.001865483,0.001204305,-0.001318901,-0.001294598,-0.000564001,-0.001243684,-0.003864827,-0.002652013,-0.001032603,0.001747565,-0.003809119,0.000270086,0.000896558,0.001656948,0.002394098,0.003568893,0.001508616,0.001648959,-0.000700808,0.002142547,-0.000154742,0.002238865,-0.00237869,0.000178507,-4.76E-05,-0.000102003,0.000499801,0.001086866,-0.000164804,0.000432368,-0.004513156,-0.00501307,0.000738685,0.000294375,-0.000958495,0.001661883,0.000189773,0.000170373,-0.002949329,-0.003578156,0.002039052,-0.000697309,8.06E-05,0.001311869,-0.001585017,0.001854665,0.004443711,0.007016543,0.001663073,0.000620245,0.001952839,0.00287034,mithocond
18.95533095,13.26873167,5.686599285,14.21649821,4.738832738,9.477665475,1.895533095,18.95533095,4.738832738,7.58213238,18.0075644,5.686599285,3.79106619,2.843299643,2.843299643,17.05979786,11.37319857,0.947766548,1.895533095,10.42543202,-0.003948907,0.000225853,-0.000825874,0.000862806,-0.003645329,0.000685877,0.00121674,0.001226596,-0.008504293,-0.00275603,-0.003388132,-0.000346192,-0.00191156,0.002245943,0.004274253,0.00602031,0.000310352,-0.00021368,0.003722027,0.002453106,-0.001400024,0.001325035,0.004330365,0.006225736,0.00419036,0.007003403,0.000506066,0.00368506,0.002949181,0.001906977,-0.003727669,-0.002863066,0.005635564,0.001578629,-0.003071535,0.002739039,0.002195549,0.001751512,0.000698427,0.001510785,2.55E-05,0.004090831,-0.003209356,-0.000968503,0.003198975,0.000405171,2.36E-05,0.001353089,0.001857283,0.007199226,0.000303694,0.006893593,0.006124111,0.005570838,-0.00627831,-0.005995793,-0.001964906,0.000418351,-0.003371474,0.001684194,mithocond
22.39294337,14.6040935,6.815243633,9.736062333,5.8416374,23.3665496,18.49851843,32.1290057,5.8416374,5.8416374,41.86506803,22.39294337,7.788849867,8.7624561,13.63048727,27.26097453,14.6040935,2.9208187,8.7624561,23.3665496,0.002216479,0.002896959,-0.004098426,-0.001209134,-0.001469652,0.000766599,-0.002441235,0.000386044,-0.00085745,0.002920884,-0.001397543,0.000332583,-0.005267028,-0.002634067,0.004105003,0.005956313,0.001695546,0.003610594,-0.000935834,-0.001056317,0.003997169,0.006064219,-0.004602164,-0.004639049,0.000288534,0.000553304,-0.001485203,-6.09E-05,-0.003593539,-0.00387298,-0.003117664,-0.000832854,0.00341564,0.002272032,-0.000566544,0.00164993,-0.000195999,0.002582668,-0.00485494,-0.004708866,-0.00166841,-0.002937783,0.003035383,0.004234906,0.002990552,0.00492953,0.004100212,0.003163439,-0.002105565,-0.001851002,0.001816638,3.63E-05,0.006783683,0.006994405,0.000959082,0.001119019,-0.00146618,-0.000433369,0.002728635,0.002151106,mithocond
92.7951433,109.9265544,41.40091009,67.81183549,7.138087946,178.4521986,117.0646423,37.83186611,27.83854299,37.11805732,154.1826996,95.65037848,12.13474951,16.41760228,33.54901335,69.95326187,40.68710129,8.565705535,25.69711661,79.2327762,0.000779062,0.003115149,0.00064333,0.004243161,0.002259148,0.005000981,0.00369735,0.007832716,0.001803258,0.005933143,0.000433935,0.004943388,0.005634841,0.009691842,0.003306329,0.005676501,0.000426224,0.004300313,0.005008,0.007205915,0.003530785,0.006720866,0.00246018,0.007167026,0.003510402,0.006895176,0.005966112,0.008593796,0.000587178,0.003049379,0.002805217,0.006607203,0.005308071,0.00885363,0.00416692,0.007403711,0.002087376,0.007003622,0.003317743,0.006517652,0.004473623,0.008783993,0.00063759,0.005246461,0.002889813,0.007122779,0.004370337,0.007828595,0.004194011,0.007429674,0.000882245,0.005896365,0.003531968,0.00693959,0.005245786,0.007192624,0.003740815,0.006457354,0.002654823,0.00618613,mithocond
33.30509843,28.25887139,13.12019029,26.24038058,10.09245407,24.22188977,19.17566273,30.27736221,16.14792651,13.12019029,41.37906168,25.23113517,8.073963255,25.23113517,18.16641732,20.18490814,18.16641732,6.055472441,13.12019029,35.32358924,0.003840766,0.005730055,-0.005642107,-0.003562396,-0.003983557,-0.001777826,-0.002698071,0.000254664,-0.004882928,-0.003814645,-0.002156627,-0.000272201,-0.003121208,-0.002273398,-0.001659363,0.000961506,-0.000390492,0.001248846,0.004313624,0.007111992,0.001610819,0.001455814,-0.00059531,0.000326751,0.00417427,0.002494673,0.004459534,0.004257782,0.002284867,0.00456887,-0.002651141,-0.000533451,-0.004995778,-0.006067894,-0.002076371,0.000622502,0.001434193,0.002387714,-0.000387302,-0.000911295,-0.000455814,-0.000898838,-0.006681257,-0.003713774,-0.003412479,-0.00112357,0.004025758,0.00202367,0.00153942,0.001556004,0.000287883,0.001083177,-0.000311853,-0.001420714,0.004189839,0.00154102,0.003564312,0.000438172,-0.005932168,-0.004630075,mithocond
52.32030748,33.20327205,24.14783422,30.18479277,11.06775735,33.20327205,22.1355147,49.3018282,17.10471591,36.22175133,63.38806483,32.19711229,15.09239639,25.15399398,35.21559157,24.14783422,32.19711229,5.030798796,23.14167446,39.24023061,0.00178601,0.003342036,-0.002767997,-0.005120252,0.001173746,-0.001290309,-0.00079235,-0.00207139,-0.002045117,-0.002505019,-0.001350547,-0.002837214,0.00395531,0.003742507,0.001922548,0.002095939,0.001905111,-0.000640782,-0.004623193,-0.004097492,0.002178727,0.001722017,0.000891916,0.002559519,-0.001008078,0.000578072,0.001983794,0.000804388,0.001209043,0.003540521,-0.000237565,-0.000146259,-0.001254757,-0.001980932,0.000705541,0.000290916,-0.00195592,-0.000408695,0.000859067,-0.000253481,-0.003193966,-0.002218652,-0.002784196,-0.001888226,-0.000346012,0.001158532,-3.69E-05,0.000532622,0.003219787,0.002681791,0.001370034,0.002783591,0.001345612,0.000420551,-0.001480219,-0.001120615,-0.000550479,-0.002110741,-0.002289934,-0.00151167,mithocond
14.86856341,9.912375605,3.964950242,0.99123756,0.99123756,5.947425363,1.982475121,13.87732585,6.938662923,4.956187802,12.88608829,12.88608829,2.973712681,2.973712681,7.929900484,8.921138044,10.90361317,0.99123756,5.947425363,15.85980097,0.004258606,0.001026092,-0.003772698,-0.001690217,-0.002674962,-0.00052183,-0.002198601,0.000660048,-0.002245803,-0.004686459,-5.84E-05,0.001959787,-0.007412106,0.004810521,-0.001700108,0.000763819,0.003864911,0.003216617,0.002683983,-0.00100758,0.003623332,0.000379082,-0.004946535,-0.006991478,0.001074656,0.003307451,0.001913846,0.004509209,0.001661183,0.002122034,0.003506489,0.004815744,0.001554983,0.00569467,-0.005183228,-0.005211505,-0.006772599,-0.00638371,0.006073794,0.000708345,0.006626504,0.00244778,0.005640103,0.004336976,-0.007285534,-0.004804284,0.005626558,0.005922321,0.003662196,-0.000714714,-0.005998077,-0.005320233,-0.007489497,-0.003433688,-0.000617368,0.003798779,-0.003107079,-0.004492962,0.007501121,0.005732161,mithocond
36.03540683,30.0295057,22.02163751,28.02753865,12.01180228,29.02852217,21.02065399,35.03442331,16.01573637,31.03048922,49.04819264,30.0295057,15.01475285,30.0295057,26.0255716,32.03147274,17.01671989,5.004917616,12.01180228,24.02360456,0.00026399,0.000855929,-0.001787801,-0.000597973,-0.001197334,-0.000470362,0.001901263,0.002138413,-0.010168901,-0.004340924,-0.00201987,-0.001551123,-0.000127951,-0.001212737,0.000412498,0.000173672,-0.00089715,0.003828577,-0.000766524,0.002316946,0.002389533,0.004851555,-0.001066068,0.001885304,0.000929497,0.002191736,-0.000919437,0.001208863,0.002061569,0.003192385,-0.00105764,0.000491944,0.000720397,-6.18E-05,-0.002449234,-0.002326497,-0.001300695,0.002136976,-0.0020306,-0.000240917,-0.000908544,0.000576317,-0.002739881,-0.000468594,0.001692962,0.002997674,-0.000465252,-0.000607305,0.003552965,0.003664083,-0.002018575,-0.00079359,-0.001764789,0.001391691,-0.002979855,-0.003205259,0.001418898,0.001374124,0.000656821,0.000283111,mithocond
22.75290713,11.87108198,12.86033881,9.892568318,4.946284159,15.82810931,7.914054654,19.78513664,5.935540991,12.86033881,19.78513664,15.82810931,6.924797823,8.903311486,19.78513664,6.924797823,15.82810931,1.978513664,7.914054654,17.80662297,-0.001542255,-0.001799113,-0.004498275,-0.0078914,0.005437342,0.006495035,-4.20E-05,0.006704227,-0.006740005,-0.003650087,-0.004788461,-0.004235579,-0.000437683,0.002196182,-0.003263411,0.001543681,-0.00469463,-0.000121388,0.001801869,-0.001213979,-0.0014521,0.00190288,0.005171037,0.008644585,0.00304268,0.000907457,-0.001547597,0.000232632,0.000635205,0.003654443,0.002684253,0.004405523,-0.002426393,-0.000446066,-0.004704424,-0.002562884,0.001932959,0.001040338,0.006173747,0.002660501,-0.005478903,-0.001350205,0.001003106,0.002236858,-0.001793777,0.00050574,0.00035546,-0.002514535,-0.000533059,0.000618212,-5.98E-05,0.001027699,0.00504245,0.004699461,-0.003103393,-0.002683126,-0.003489633,-0.000333134,0.004216247,0.003168642,mithocond
18.42803397,18.42803397,5.819379149,13.57855135,4.849482624,20.36782702,16.48824092,12.60865482,8.729068723,18.42803397,18.42803397,23.2775166,10.66886177,13.57855135,24.24741312,16.48824092,16.48824092,5.819379149,9.698965248,20.36782702,-0.00265008,0.001286193,0.000643251,0.000449985,-0.002284107,0.001824951,0.000480501,0.004537217,-0.004732215,-0.003307523,-0.003000363,-0.000916225,-3.89E-05,0.002915129,-0.003287282,-0.000527376,-0.000429369,0.003131372,0.001596378,0.003110604,0.00115663,0.005033642,0.00058637,6.55E-05,0.000650981,0.005311011,0.000931351,0.000533224,0.004314633,0.002506967,0.003113633,0.005117835,-0.001058056,0.003508108,-0.002993394,-0.002264659,0.003968234,0.003389775,-0.0024195,0.000618743,0.001933988,0.003995563,0.001364117,0.000746105,0.004077756,0.005115072,-0.001081839,0.003765601,0.003407698,-0.000551676,-0.004213884,-0.001469688,-0.008791011,-0.007770945,0.002776149,0.00471261,-0.005917094,-0.00250715,-0.000332697,-2.84E-05,mithocond
38.14884761,21.51986275,25.43256507,13.69445811,6.847229057,22.49803833,8.803580217,26.41074065,15.65080927,27.38891623,30.32344297,19.56351159,12.71628254,7.825404637,16.62898485,23.47621391,21.51986275,0.97817558,8.803580217,36.19249645,-0.001400878,-0.003073649,-0.004525462,-0.002382904,-0.000676118,0.000322406,-0.001732953,0.000782634,0.000399067,0.001165942,-0.004305629,-0.00325662,0.001233988,0.000192451,0.003301202,0.001652369,0.00311771,0.004269772,-0.000258352,0.001592912,0.000105359,0.001892189,0.003825548,0.003026864,0.003623206,0.001977994,-0.000195792,0.001898402,-0.005463,-0.003153247,0.000301455,0.001285657,-0.001728897,-0.001439407,-0.000224718,-8.54E-05,0.001586516,0.00437171,0.002416885,0.000981293,0.004167879,0.002449284,-0.001945922,-0.001780722,0.002222021,0.002232466,0.000616874,0.002592672,-0.003333405,-0.001659577,-0.003018181,-0.001360015,0.003196201,0.001002752,-0.001478271,0.003434956,0.000660355,-0.001356807,0.00159885,0.002162485,mithocond
32.23951308,29.30864826,4.884774709,7.815639535,5.861729651,17.58518895,15.63127907,30.2856032,9.769549419,14.65432413,63.50207122,13.67736919,12.70041424,16.60823401,24.42387355,27.35473837,23.44691861,10.74650436,13.67736919,26.37778343,0.003265156,0.000640716,-0.003524695,-0.000853707,0.005469848,0.002689995,0.00337904,0.000689452,0.004250415,0.00271532,0.004376018,0.002465827,0.000377607,-0.000126634,0.00381789,0.003493647,0.001288179,-6.12E-05,-0.003591357,-0.003091484,-0.000851642,-0.001944529,0.001803739,-0.000283785,0.001706072,0.002525097,-0.00182328,-0.003332892,0.00110246,-0.000501053,0.000221618,0.001687922,-0.004658417,-0.002770343,-0.002959475,-0.002694663,0.000753342,-0.001517958,0.003064596,6.05E-05,-0.001385402,0.000101706,4.26E-05,-0.00023065,-0.002671712,-0.002937547,-7.92E-05,0.000593551,0.002267321,0.003474642,0.000751615,-0.001756351,0.000826228,-0.001639192,0.00517797,0.001245553,0.001885179,0.001791012,-0.001925459,0.000255796,mithocond
6.497848927,8.66379857,4.331899285,2.165949642,0,7.580823749,1.082974821,11.91272303,8.66379857,2.165949642,10.82974821,3.248924464,4.331899285,5.414874106,10.82974821,9.746773391,5.414874106,2.165949642,3.248924464,9.746773391,-0.003547504,0.003350721,0.009041365,0.002256206,0.00089394,0.004183917,0.002692316,-0.001814391,0.000350097,0.003309865,-0.003280513,-0.006376898,0.004713409,0.001831208,0.003339885,0.002996762,-0.010832771,-0.004308956,0.005772836,0.003230114,-0.008753142,-0.006055862,0.003881251,-0.000330567,-0.008404756,-0.002483546,0.005211978,-0.00029357,-0.000648077,0.001961895,-0.012468925,-0.009100986,0.00476954,0.004388498,-0.002192936,-0.002121605,-0.010715661,-0.005839514,0.009076632,0.006023356,-0.00456967,-8.13E-05,0.004535806,-0.002893714,-0.012736154,-0.011668671,-0.003261398,-0.008581309,-0.00099691,-0.000626838,-0.00675005,-0.009075991,-0.003136903,-0.005206544,-0.000959631,0.002227421,0.005615558,0.005866553,-0.006588494,-0.007792202,mithocond
22.62063411,12.6675551,2.714476093,3.619301457,3.619301457,25.3351102,13.57238046,6.33377755,4.524126821,9.048253643,20.81098338,11.76272974,5.428952186,5.428952186,3.619301457,19.00133265,19.90615801,3.619301457,8.143428278,14.47720583,0.002183394,0.003898339,-0.001247287,-0.000523117,-0.001511545,0.00185515,0.005542127,0.008647749,-0.004841623,-0.000807246,-0.003743056,-0.000137058,0.003045352,0.007872943,0.003020523,0.006844023,-0.002883453,-0.001195072,-5.07E-05,-0.002386104,0.003155827,0.003753796,0.005307683,0.009176886,-0.001745371,-1.23E-05,0.004310168,0.005422854,0.002837516,0.004378287,-0.003211865,0.000938834,-0.004715957,-0.00223341,-0.000341851,0.000770427,0.001550161,0.005592258,-0.000775074,0.002010784,0.00060204,0.000286342,0.002820237,0.003180989,0.003348311,0.006018927,0.001955751,0.003202635,0.000667216,-0.001061931,0.003339998,0.005772749,-0.001316232,0.004574771,-0.003588583,-0.000967253,0.000883546,-0.001536664,0.00426655,0.002972219,mithocond
18.12462594,13.09000762,7.048465643,3.02077099,2.013847327,14.09693129,9.062312969,11.0761603,1.006923663,10.06923663,23.15924425,18.12462594,6.04154198,5.034618316,10.06923663,21.14539693,13.09000762,0,5.034618316,24.16616792,-0.00945889,-0.003685054,-0.010130962,-0.004094975,0.008129958,0.003945097,0.00529421,0.006898683,-0.0086055,-0.004706299,-0.006318496,-0.002419037,0.005818917,0.002020548,-0.003927901,-0.003372473,-0.004416876,-0.000158859,-0.002286754,-0.00057982,0.001823704,0.000354148,0.001651823,0.005343591,-0.004998697,-0.002832198,0.002835557,0.003289715,0.001415687,0.000370517,0.003379257,0.005738306,-0.00319724,-0.001408646,0.000233669,-0.000104932,0.004050043,0.001920843,-0.004501946,0.000956534,0.00626525,0.003755585,-0.002531718,-0.00112387,-0.00312031,0.001674733,-0.003484451,-0.001605541,-0.00497852,-0.001148776,0.002775298,0.001718675,-0.001190185,-9.67E-05,-0.006428314,-0.0009533,0.006211118,0.004929867,0.004933698,0.003208561,mithocond
21.68011567,18.72373626,8.86913823,16.75281666,8.86913823,26.60741469,9.854598033,12.81097744,7.883678426,17.73827646,29.5637941,25.62195489,11.82551764,14.78189705,18.72373626,23.65103528,19.70919607,6.898218623,8.86913823,23.65103528,-0.003861848,-0.003034295,-0.003592997,-0.003411296,5.73E-06,0.001826804,-0.003804967,0.000642278,-0.001104614,0.001049131,0.001774287,0.000573845,-0.000748812,0.002209911,0.003374928,0.007401915,0.001593222,0.002940454,-0.00116684,-0.000100156,0.002528017,0.001400153,0.005024985,0.004622128,-0.001539642,-0.001229673,-8.40E-05,0.002104141,0.00084092,0.003549081,-0.002742085,0.000294175,-0.002157047,-0.00104508,-0.002242515,-0.002851739,0.001042009,0.002242107,0.001191377,0.002414554,-0.002563143,-0.000346454,-0.001013641,0.00206879,0.001198457,0.004416655,-0.00117494,-0.000960136,0.000793118,-0.002327458,-0.003450838,5.74E-05,-0.00353226,0.000455264,-0.001776121,-0.003380164,-0.000810606,0.002840387,0.004014349,0.004102921,mithocond
23.60824044,19.23634406,2.623137826,3.497517102,2.623137826,13.11568913,8.743792754,17.48758551,2.623137826,1.748758551,17.48758551,0,3.497517102,0.874379275,27.10575754,9.618172029,3.497517102,2.623137826,2.623137826,6.120654928,0.004613264,0.004042443,0.005815218,0.003917433,0.010066288,0.006492657,0.008503712,0.007959131,0.004410317,0.005953793,0.002117557,0.001581774,0.010421929,0.006765225,0.006624351,0.0050105,0.002212135,0.002933598,0.002856064,-8.31E-05,0.001913931,0.004577692,-0.0017757,0.000326012,0.004885134,0.001728088,0.002880148,-0.001052919,-0.002957035,-0.000277919,-0.000884816,0.001749158,-0.002417561,-0.000561731,-0.001155019,0.000844114,0.001390035,0.002263622,0.001280387,0.000310709,-0.003468157,-0.004437141,0.002500662,0.002763282,-0.003775698,-0.000184464,0.00084666,0.002563983,-0.005187373,-0.001077739,0.005309717,0.004245233,0.001864902,0.004261142,-0.005069874,-0.001031506,0.004480107,0.004770219,-0.001335409,0.002301557,mithocond
99.99175793,91.25461403,18.44508156,45.62730702,30.09460676,75.72191377,88.34223273,67.95556364,39.80254442,17.47428779,155.3270026,61.16000728,29.12381299,35.91936935,81.54667637,69.89715117,48.53968832,18.44508156,25.24063792,94.16699533,-0.000913735,0.00116502,-0.005690727,-0.003739307,0.003021368,0.001411106,0.003271686,0.004267524,-0.001347938,-0.000475599,-0.000237367,0.000578928,0.001119792,0.001764104,-0.000666519,0.000811379,-0.000572697,7.69E-05,-0.00243912,-0.001045913,0.000244287,0.000552505,-0.000435397,0.000811006,0.001763005,0.003570261,-0.001124594,5.24E-05,0.000773057,0.001023333,0.002084674,0.002603071,-0.000777699,0.000739009,-3.70E-05,0.002002576,-0.00121726,0.000404747,0.000845252,0.001592858,0.000666329,0.002471895,0.000673584,-0.000188218,0.0008972,0.001702319,0.00176581,0.00348968,-0.000670717,7.99E-05,-0.000187598,0.000508578,0.000344056,0.001924834,0.000341139,0.000314542,-0.001976844,0.000187795,0.000518967,0.000513974,mithocond
27.94486653,11.97637137,11.97637137,5.988185686,6.986216633,18.962588,16.96652611,43.9133617,9.980309476,27.94486653,24.95077369,20.9586499,5.988185686,10.97834042,17.96455706,19.96061895,21.95668085,0,5.988185686,20.9586499,0.005166817,0.002118597,-0.001723093,-0.00134312,-5.57E-05,0.000862021,0.001257264,-0.001431702,-0.000403206,-0.000710892,0.00245783,-0.001265004,0.001865506,-0.001174063,-0.001349577,-0.0007876,-0.001613792,-0.000761326,-0.002980773,-0.003947836,-0.001692786,-0.001837977,0.002992633,-0.0003226,0.000368158,0.001713837,-0.000432703,-0.002561509,0.002105308,0.001063596,0.000949081,0.000894648,0.000825594,4.75E-05,0.00414106,0.003600913,-6.08E-05,4.14E-05,0.001398716,0.000265179,-0.000810813,-0.001082108,-0.001234999,0.000101136,-0.004114546,-0.004907765,0.000716693,0.000215967,-0.003957947,-0.001554267,0.000779837,0.000165075,-0.001543304,-0.000216145,0.002824113,0.003676148,-0.001466919,0.001427628,0.001931302,0.003340376,mithocond
16.04033166,13.03276947,4.010082915,10.02520729,3.007562186,11.02772802,3.007562186,8.02016583,3.007562186,9.022686559,15.03781093,7.017645102,2.005041458,3.007562186,10.02520729,6.015124373,9.022686559,2.005041458,5.012603644,11.02772802,-0.004845349,-0.002943578,-0.008475493,-0.000129338,0.001229748,0.004281605,-0.000411205,0.000372684,-0.011376063,-0.004129814,-0.00554851,-0.002761885,0.002545496,0.002201495,-0.002600151,-0.002674718,0.002813608,0.001387954,0.001539528,-0.002243568,0.000251029,0.002740201,-0.000475552,-0.000950555,0.007696241,0.004317974,-0.009355146,-0.000875768,-0.009021806,-0.00191723,0.006378502,0.005291843,-0.002533831,0.000330933,-0.003327093,-0.001595345,0.001170809,0.004587914,0.001845798,0.004971833,0.001601158,-0.000886662,0.001497451,0.00501021,0.008833535,0.010688566,-0.005965521,-0.0005901,-0.001755058,-0.002799365,0.00328355,0.002761444,-0.009117499,-0.006348761,0.004326118,0.007366999,-0.000439625,0.001263312,-0.001663442,0.002649763,mithocond
50.16705639,45.04796901,11.26199225,19.45253207,1.023817477,21.50016703,16.38107964,46.07178648,6.142904865,23.54780198,46.07178648,6.142904865,6.142904865,9.214357297,34.80979423,33.78597675,32.76215928,6.142904865,8.190539819,45.04796901,0.001333099,0.001413179,0.006668124,0.001155089,0.001339054,0.001103751,-9.16E-05,4.30E-06,-0.004834424,-0.002582014,-0.00184181,-0.002557581,-0.001000147,-0.000330836,-0.002192908,-0.001006656,0.002971736,0.000370094,0.000301617,0.001539032,0.003338351,0.000573652,-0.001307524,-0.000551537,0.006794297,0.005392097,-0.001826792,0.001562117,-0.000330418,-1.70E-06,-0.005675369,-0.001782847,-0.006019458,-0.00517274,-0.006915368,-0.003864688,-7.76E-06,-9.33E-06,0.001072861,-0.000520049,1.23E-05,0.001632496,0.004211361,0.000368895,6.76E-05,0.00235781,0.001767699,0.000958867,-0.001659916,2.51E-05,-0.003763784,-0.000102732,-0.008933898,-0.005039555,0.003095548,0.00038752,-0.002239771,-0.00104225,-0.002476387,4.68E-05,mithocond
17.68078877,21.89050038,7.5774809,9.261365544,3.367769289,13.47107715,9.261365544,6.735538577,6.735538577,5.893596255,26.94215431,21.89050038,3.367769289,8.419423222,9.261365544,13.47107715,6.735538577,5.893596255,3.367769289,9.261365544,0.006435042,0.009696625,0.000317033,0.000460261,0.000860111,0.005001001,0.000339218,0.003685218,-0.001583496,0.000100404,-0.002607206,-0.000813661,0.001847766,0.005261571,0.003029928,0.002524297,0.00127868,0.004106208,0.00457269,0.008106788,-0.001605275,0.003142899,-0.001481424,0.001007394,0.003095441,0.004636821,0.00544067,0.005621804,0.000835702,0.002083535,0.003712002,0.007806776,0.004768861,0.007446008,0.004632245,0.003417823,-0.003236449,-0.000879683,0.005161458,0.003127487,0.005774166,0.007786594,0.000646618,0.001902158,0.003426263,0.003189666,0.000528149,9.56E-05,-0.002145295,-0.000206497,0.00066996,0.000844989,0.009033756,0.007189997,0.001823557,0.001038393,-0.000339758,-0.002952054,0.003360992,0.005037815,mithocond
11.700591,12.67564025,5.850295498,2.925147749,2.925147749,13.6506895,9.750492497,12.67564025,1.950098499,2.925147749,12.67564025,13.6506895,7.800393998,7.800393998,8.775443248,6.825344748,9.750492497,6.825344748,6.825344748,8.775443248,0.00757899,0.008428724,-0.001288857,0.002167664,-0.00033751,-0.001258892,0.002177284,0.00344885,0.006947109,0.005999802,0.00813802,0.006516655,0.008322696,0.007096669,-0.000352115,0.000445607,-0.002837417,0.002526473,0.002432891,0.003540327,0.002506562,0.003427964,-0.006728788,-0.002514824,-0.009319057,-0.00429851,0.00218336,0.004757281,0.00389854,-0.001869082,-0.002032896,-0.001282605,-0.001455868,0.000306314,-0.002390607,-0.001735985,-0.005438733,-0.001948181,-0.00317315,-0.001921998,0.001493151,-0.001629455,0.000659171,-0.005671199,-0.001712555,-0.004533219,-0.003305911,-0.00353403,0.006811978,-0.000134103,-0.002984152,-0.002856427,0.002237175,0.000334725,-0.006394904,-0.005179025,0.004776687,0.004359647,-0.002088985,0.003639471,mithocond
